instance "si-noninduced-gss-20201208" "si-parity-gss-20201208" "si-moreoddthaneven-gss-20201208" "si-lessthreeodd-gss-20201208" "si-noninduced-minion-preprocess-gac-20201208" "si-noninduced-hybrid-preprocess-gac-comm-checker-20201208" "si-noninduced-hybrid-preprocess-gac-comm-propagate-20201208" "si-noninduced-hybrid-preprocess-gac-comm-rollback-20201208" "si-moreoddthaneven-minion-preprocess-gac-20201208" "si-moreoddthaneven-hybrid-preprocess-gac-comm-checker-20201208" "si-moreoddthaneven-hybrid-preprocess-gac-comm-propagate-20201208" "si-moreoddthaneven-hybrid-preprocess-gac-comm-rollback-20201208" "si-lessthreeodd-minion-preprocess-gac-20201208" "si-lessthreeodd-hybrid-preprocess-gac-comm-checker-20201208" "si-lessthreeodd-hybrid-preprocess-gac-comm-propagate-20201208" "si-lessthreeodd-hybrid-preprocess-gac-comm-rollback-20201208" "si-parity-minion-preprocess-gac-20201208" "si-parity-hybrid-preprocess-gac-comm-checker-20201208" "si-parity-hybrid-preprocess-gac-comm-propagate-20201208" "si-parity-hybrid-preprocess-gac-comm-rollback-20201208" "si-noninduced-pathlad-20201208" "si-noninduced-vf2-20201208" "si-noninduced-ri-20201208"
all-images-CVIU11-pattern18-target46 0.197879 0.239936 0.214505 0.199723 409.835 13.64 13.7216 13.4893 424.824 14.8953 15.2868 15.3796 414.306 14.7759 14.9306 15.2871 15.0923 14.7834 14.5653 14.957 0.68748 0.45297 0.0962595
all-images-CVIU11-pattern18-target47 0.371482 0.342999 0.336235 0.356256 716.287 18.4967 18.7488 18.4966 729.515 19.5944 20.2911 20.411 712.724 19.1399 19.4798 19.5591 19.7272 19.9124 19.9441 19.3526 1.23172 0.850221 0.171847
all-images-CVIU11-pattern18-target48 0.107593 0.111617 0.144911 0.108359 206.018 10.3709 10.4591 10.4516 212.544 11.93 12.0873 12.0711 210.048 11.2217 11.346 11.195 11.3142 11.1531 11.4255 11.3903 0.363595 0.247203 0.0689535
all-images-CVIU11-pattern18-target49 0.221187 0.202691 0.250681 0.230321 431.492 13.5425 13.586 13.5128 445.964 15.1772 15.2942 15.0163 433.267 14.192 14.1988 14.2709 15.0011 14.87 14.8266 14.8047 0.689837 0.426413 0.12871
all-images-CVIU11-pattern18-target5 0.347867 0.352838 0.326488 0.319404 713.726 18.9915 19.1355 18.8543 727.008 21.0304 21.0843 21.0977 709.566 20.725 20.0766 19.8124 20.2669 19.8562 20.2642 20.1351 1.23861 0.815317 0.147239
all-images-CVIU11-pattern18-target50 0.372346 0.380667 0.401403 0.394837 817.01 19.6294 19.0039 19.3849 843.778 21.4304 21.0067 20.8217 818.44 20.1915 20.6813 20.2503 20.916 20.8459 20.5783 20.9807 1.35576 0.895613 0.161151
all-images-CVIU11-pattern18-target51 0.159718 0.150639 0.171359 0.145539 311.753 12.4244 13.1341 12.4529 321.78 13.739 13.8653 13.6281 317.869 13.3734 13.0475 12.6509 13.535 13.2748 12.779 13.4268 0.568076 0.380162 0.0862299
all-images-CVIU11-pattern18-target52 0.156749 0.191999 0.183089 0.158323 318.374 12.4334 12.1129 12.0492 329.478 13.3944 13.1059 13.3454 319.359 12.5157 13.2457 12.9168 12.7079 13.1633 12.9931 12.9953 0.551441 0.348244 0.10333
all-images-CVIU11-pattern18-target53 0.100044 0.100757 0.10126 0.128879 198.078 10.3378 10.3998 10.8466 194.735 11.439 11.3204 11.047 196.213 10.8318 10.3131 10.6399 10.7034 10.5838 10.2548 10.4213 0.350367 0.221313 0.0683704
all-images-CVIU11-pattern18-target54 0.171537 0.161485 0.164636 0.127361 212.576 10.3362 10.1178 10.1277 217.69 11.1975 11.168 11.1115 213.773 10.6488 10.8884 10.5491 10.5112 10.5839 10.7001 10.9932 0.41401 0.270952 0.0648061
all-images-CVIU11-pattern18-target55 0.0980303 0.101785 0.0994021 0.101923 188.096 9.7628 10.4289 10.0545 189.822 11.0793 11.2308 10.8789 187.645 10.5209 10.5374 10.6664 10.7174 10.6508 10.4306 10.3867 0.379048 0.23261 0.0834047
all-images-CVIU11-pattern18-target56 0.0770095 0.0961993 0.100587 0.077426 148.067 9.27145 8.55241 8.71738 147.826 9.97043 9.36088 9.45851 147.198 9.21811 9.52686 8.953 9.09948 8.90231 8.97366 8.88292 0.269603 0.163844 0.0667041
all-images-CVIU11-pattern18-target57 0.466922 0.526084 0.526317 0.4903 1055.32 23.4784 23.572 23.4378 1074.56 25.1132 24.8677 24.3544 1042.87 23.9853 23.5318 24.0401 24.0442 23.5292 24.2834 23.8206 1.67539 1.16239 0.205584
all-images-CVIU11-pattern18-target58 0.116024 0.121673 0.0995073 0.11085 160.803 8.7147 9.07292 9.20046 164.891 9.73157 9.56639 9.66333 160.244 9.01022 9.29345 9.66738 9.28041 9.14019 9.55142 9.13688 0.335287 0.197183 0.0547003
all-images-CVIU11-pattern18-target59 0.303066 0.316452 0.36364 0.407791 591.473 18.0456 18.3568 18.106 598.93 19.3592 19.3019 19.5919 583.789 18.5183 18.2982 18.6395 19.5297 18.3345 18.6438 18.4254 1.08825 0.695843 0.14337
all-images-CVIU11-pattern18-target6 0.392586 0.364005 0.353882 0.344686 647.272 18.3041 19.2272 18.7688 651.44 19.5322 19.711 19.976 633.432 18.8835 18.7762 19.3336 19.5098 19.0544 19.4676 19.1805 1.23671 0.689926 0.154439
all-images-CVIU11-pattern18-target60 0.168864 0.161754 0.18007 0.183099 332.936 12.5942 12.644 12.5456 336.614 13.4385 13.2736 13.6005 329.808 12.8086 12.8469 13.1079 13.3798 13.5529 13.083 13.2139 0.594314 0.348151 0.0859837
all-images-CVIU11-pattern18-target61 0.359877 0.279337 0.274856 0.272479 630.376 17.4757 17.6178 17.4645 641.358 19.101 19.0254 19.1143 624.158 18.5918 18.1973 18.1263 18.5009 18.5017 18.5079 18.3352 1.12415 0.673312 0.13129
all-images-CVIU11-pattern18-target62 0.333569 0.359826 0.335604 0.368098 658.897 18.9146 18.6126 18.9786 672.749 20.1468 20.494 20.4337 649.557 19.7674 19.5817 19.4591 20.169 19.2212 20.0706 19.4489 1.2576 0.726357 0.145792
all-images-CVIU11-pattern18-target63 0.2455 0.251681 0.247394 0.238206 540.437 15.9016 16.1645 16.4579 546.172 17.43 16.8124 17.1582 537.45 16.459 16.2405 16.8032 17.0111 16.9832 16.6527 16.7 0.892958 0.573978 0.125447
all-images-CVIU11-pattern18-target64 0.167603 0.16777 0.173807 0.177151 336.414 13.7195 13.6861 13.6645 343.7 14.2953 14.6932 14.7274 340.931 14.0762 13.6771 14.093 14.3079 13.6358 14.3541 13.697 0.659269 0.457681 0.111581
all-images-CVIU11-pattern18-target65 0.182702 0.151662 0.147306 0.147197 308.218 12.3116 12.2321 12.4135 318.09 13.5259 13.8331 13.5963 305.878 13.1686 12.798 12.9469 13.3341 13.0976 13.2723 13.7845 0.578487 0.366951 0.0851193
all-images-CVIU11-pattern18-target66 0.108908 0.159271 0.102974 0.124667 185.172 10.2612 10.0968 9.75278 185.675 10.5711 10.9589 11.3808 183.628 10.4905 10.6959 10.824 10.4872 10.3237 10.3714 10.4941 0.4053 0.278627 0.0675064
all-images-CVIU11-pattern18-target67 0.331913 0.341063 0.337273 0.332042 711.851 19.4749 19.6749 19.3477 723.336 20.9864 20.6232 20.7762 703.201 20.2776 20.2332 20.1283 20.2008 20.1685 20.5634 20.7678 1.29446 0.907695 0.148015
all-images-CVIU11-pattern18-target68 0.454296 0.38902 0.372101 0.393153 808.586 20.7875 20.9688 21.1947 821.684 22.3471 22.4108 22.2127 819.594 20.946 21.3905 21.6944 22.1322 21.6932 21.9162 22.6868 1.5904 0.886249 0.183611
all-images-CVIU11-pattern18-target69 0.414921 0.419193 0.426661 0.445633 915.636 22.4307 22.4058 22.4188 911.058 23.9535 24.3335 24.5644 901.3 23.1143 23.1037 23.0496 23.6298 24.2941 24.0124 24.9537 1.64204 1.08632 0.203572
all-images-CVIU11-pattern18-target7 0.327878 0.318805 0.32606 0.320696 603.419 17.2618 17.2173 17.2403 619.643 19.4285 19.2319 18.9028 607.391 17.9048 18.1977 17.8528 18.481 18.7458 18.2814 18.6192 1.06524 0.663112 0.130557
all-images-CVIU11-pattern18-target70 0.437719 0.440407 0.466474 0.444734 784.733 19.305 19.6292 19.5174 803.549 21.4788 20.7085 21.0052 793.746 20.3383 20.51 20.3512 20.627 21.8542 20.5223 20.5739 1.34035 0.835258 0.152194
all-images-CVIU11-pattern18-target71 0.266488 0.278418 0.284369 0.274463 570.843 17.1152 17.1194 17.1728 566.998 18.3683 18.3161 18.3922 566.596 17.5531 17.5747 17.9601 18.3233 18.1547 18.4611 17.8432 1.03804 0.637213 0.154955
all-images-CVIU11-pattern18-target72 0.253745 0.276525 0.255235 0.263245 502.556 15.4458 15.6005 15.6721 510.49 17.0129 17.0087 16.8752 505.429 16.5529 16.4495 16.688 17.0308 16.7193 16.7731 17.4272 1.00012 0.536812 0.148162
all-images-CVIU11-pattern18-target73 0.390598 0.406532 0.369279 0.37715 748.317 19.7882 19.3203 19.3967 762.624 20.7051 20.9225 20.6183 749.999 20.3963 19.9033 19.9471 20.8849 20.9934 21.2379 20.9293 1.33139 0.82216 0.16833
all-images-CVIU11-pattern18-target74 0.433246 0.465636 0.431557 0.414675 718.669 20.364 20.517 20.0752 734.385 22.0561 22.1408 22.3623 709.456 21.1986 21.2118 21.6627 21.9619 21.4607 21.24 21.3579 1.39449 0.861125 0.16143
all-images-CVIU11-pattern18-target75 0.458027 0.410807 0.402414 0.395063 807.116 20.7573 20.9753 20.8343 817.608 22.0835 22.2651 22.7752 797.728 20.9775 21.6403 21.5297 22.0788 21.4313 21.5552 21.6086 1.39371 0.895863 0.16778
all-images-CVIU11-pattern18-target76 0.401086 0.426602 0.403638 0.398568 886.275 21.1993 21.5759 21.5799 896.558 23.2487 22.8611 23.2067 885.069 22.0726 22.6792 22.5243 23.1826 23.0537 23.0827 23.5133 1.52231 0.959516 0.220675
all-images-CVIU11-pattern18-target77 0.416616 0.458761 0.429235 0.413165 912.519 22.1439 21.8273 21.5924 915.645 23.5481 22.968 23.1495 909.334 22.1974 22.7371 22.9806 23.1782 23.4299 22.8936 23.0233 1.62237 0.965293 0.175419
all-images-CVIU11-pattern18-target78 0.405906 0.430925 0.436687 0.397143 832.592 20.475 20.7319 20.6886 840.274 22.0521 21.9847 22.34 819.645 21.7794 21.4799 21.366 21.9841 21.79 22.35 22.4292 1.56335 0.945078 0.183942
all-images-CVIU11-pattern18-target79 0.0802728 0.0825706 0.12013 0.0804524 135.458 9.04593 9.06839 8.67112 140.892 9.65339 9.52196 9.43343 137.342 9.36186 9.31316 9.28984 9.24417 9.16864 9.14746 9.15209 0.258504 0.17524 0.0715274
all-images-CVIU11-pattern18-target8 0.154422 0.155396 0.153126 0.148832 319.316 13.1148 12.8596 12.9505 325.286 13.9778 14.3959 13.9966 317.906 13.3841 13.3459 13.3606 13.5749 13.6875 13.8736 13.9848 0.593052 0.356647 0.113984
all-images-CVIU11-pattern18-target80 0.11729 0.152327 0.101422 0.129258 209.576 9.87491 10.0802 9.95112 209.262 11.3331 11.1828 11.8837 208.59 11.2236 10.4167 10.6342 10.658 10.4609 10.6418 10.816 0.37959 0.267671 0.0858356
all-images-CVIU11-pattern18-target81 0.168016 0.167826 0.20332 0.16877 327.512 12.4789 12.5125 12.4659 336.999 13.9366 13.9281 14.3844 318.484 13.326 13.1622 12.9477 12.981 12.8715 13.3554 13.418 0.648377 0.392808 0.107082
all-images-CVIU11-pattern18-target82 0.229184 0.253802 0.245223 0.22377 443.3 14.5192 14.5166 14.5929 455.325 16.1143 15.8449 15.7077 442.009 15.1097 15.2844 15.0882 16.6685 15.7382 15.5588 15.8677 0.822606 0.474719 0.103382
all-images-CVIU11-pattern18-target83 0.233659 0.271879 0.244497 0.234445 495.547 16.0198 15.3933 16.0153 505.207 16.8814 17.1168 16.76 493.044 16.3987 16.1589 16.0731 16.3549 16.4555 16.1129 16.5216 0.876907 0.560236 0.134964
all-images-CVIU11-pattern18-target84 0.0364186 0.0371951 0.0261067 0.0300813 30.6708 4.94465 4.85153 4.85066 31.3866 5.26435 5.60775 5.53782 30.4132 5.1787 5.03194 5.29899 5.12947 5.20998 5.3439 5.16052 0.0962131 0.0420617 0.0373575
all-images-CVIU11-pattern18-target85 0.31927 0.301664 0.294625 0.305132 608.754 17.4401 17.2049 17.4093 609.686 18.6235 18.6449 18.7049 600.301 18.5757 18.4335 18.1286 18.037 18.394 18.364 18.118 1.21487 0.768734 0.14483
all-images-CVIU11-pattern18-target86 0.190321 0.192984 0.191305 0.220946 370.798 13.1513 13.2015 13.4517 375.492 15.0317 14.791 14.4855 370.659 14.2678 14.2984 13.9478 14.0358 14.1496 14.359 14.2297 0.697058 0.406348 0.117128
all-images-CVIU11-pattern18-target87 0.161312 0.163229 0.176546 0.160894 311.992 13.2933 12.6767 13.0303 320.298 14.2973 14.3406 14.1066 314.144 13.8211 13.6448 14.1005 14.1414 14.0189 14.1394 13.8844 0.551746 0.410996 0.0863227
all-images-CVIU11-pattern18-target88 0.27614 0.275247 0.287238 0.26922 450.177 16.1568 16.8264 16.2829 456.191 18.0247 18.1522 17.7176 451.317 16.9338 17.1814 17.1664 17.229 17.5817 17.3166 17.1858 1.02018 0.557468 0.115953
all-images-CVIU11-pattern18-target89 0.140615 0.120075 0.162366 0.121264 188.18 10.3409 10.0703 10.6989 193.243 11.0651 11.7478 11.5947 188.303 11.8372 10.9848 10.9173 10.6982 11.0949 10.9007 10.9965 0.382481 0.231656 0.072693
all-images-CVIU11-pattern18-target9 0.182588 0.190835 0.165146 0.160348 275.844 12.2598 12.7193 12.4067 281.046 13.2921 13.5183 13.0481 274.448 12.843 12.8096 12.761 13.0021 13.3542 12.7939 13.2798 0.50396 0.327417 0.106943
all-images-CVIU11-pattern18-target90 0.0636484 0.0787031 0.0921403 0.0857251 134.218 8.60532 8.42439 8.58545 135.535 9.57946 9.34299 9.56366 131.79 8.91908 8.98847 8.8284 9.27024 9.26654 9.1117 9.38882 0.212096 0.162423 0.0626856
all-images-CVIU11-pattern18-target91 0.045549 0.0335745 0.0330303 0.0329542 49.1809 5.524 5.57736 5.58967 50.6737 6.32839 6.26217 6.09564 50.052 5.91066 5.87286 6.00868 5.8656 5.92864 6.28952 5.87263 0.15163 0.104499 0.038508
all-images-CVIU11-pattern18-target92 0.457164 0.437105 0.4005 0.391626 859.315 21.502 20.6665 21.3132 865.366 22.7679 23.113 22.5669 854.068 21.5507 21.4582 21.4166 22.1193 22.5853 22.0183 22.7898 1.48866 0.934425 0.186301
all-images-CVIU11-pattern18-target93 0.186149 0.195758 0.186495 0.192236 441.843 14.271 14.2658 14.1599 442.182 15.6133 15.4199 15.875 437.489 15.0665 15.0975 14.6779 15.0452 15.2739 14.7798 14.9313 0.744645 0.497991 0.100945
all-images-CVIU11-pattern18-target94 0.336469 0.291305 0.278356 0.29121 594.339 17.9215 17.3295 17.2521 595.976 18.5947 18.8954 19.0768 584.549 17.7906 17.8923 17.9616 18.6776 18.0141 18.3136 18.4706 1.26379 0.666102 0.154435
all-images-CVIU11-pattern18-target95 0.0423717 0.0428677 0.0434419 0.0455929 71.548 6.53455 6.56664 6.26089 74.2613 7.44469 7.30244 7.32027 70.4872 7.36402 7.38855 7.24418 7.04012 7.10663 7.05781 6.98663 0.141351 0.0880845 0.0419973
all-images-CVIU11-pattern18-target96 0.109892 0.108477 0.149197 0.108256 215.691 10.4356 10.8889 10.5052 222.565 11.5474 11.9104 11.6581 214.867 11.5248 11.4347 10.8186 10.9183 10.9621 11.0835 11.21 0.472076 0.251285 0.0701979
all-images-CVIU11-pattern18-target97 0.111019 0.124315 0.151504 0.119326 207.184 10.7256 10.6718 10.6167 213.655 11.7194 11.5828 11.3795 209.76 11.3949 11.3845 11.1553 11.6804 11.8737 11.3598 11.5575 0.443657 0.254289 0.0881282
all-images-CVIU11-pattern18-target98 0.0709319 0.0592524 0.0584182 0.0627471 92.5638 7.76784 7.97844 7.81914 96.0723 8.6637 8.50828 8.58728 92.962 7.93727 8.08605 8.01995 7.88505 7.9986 8.24771 8.00192 0.184971 0.138182 0.0603754
all-images-CVIU11-pattern18-target99 0.270447 0.266997 0.262645 0.269886 456.775 16.3159 16.3404 16.3977 473.422 17.2438 17.2825 17.3889 465.527 16.6889 16.8977 16.9906 16.7574 16.8998 17.2105 17.6211 0.963914 0.664896 0.115804
all-images-CVIU11-pattern19-target1 0.245769 0.267242 0.306609 0.260153 752.297 17.4834 19.4781 17.6853 750.309 19.0757 21.315 18.969 735.34 19.06 21.222 18.2429 19.8692 18.8022 18.5 18.4327 5.08775 2.74447 0.147933
all-images-CVIU11-pattern19-target10 0.181151 0.217086 0.189374 0.201044 524.974 14.2451 15.871 14.2235 533.45 15.7202 17.1001 15.7465 526.3 15.8098 16.5964 15.0459 15.2758 15.2094 15.8778 15.2493 4.21272 2.18571 0.118285
all-images-CVIU11-pattern19-target100 0.0812555 0.0534788 0.0828667 0.0626038 126.079 7.84685 8.25211 8.00074 128.454 9.03711 9.18475 8.61037 123.537 8.77481 8.43998 8.44315 8.18266 8.29623 8.41027 8.39054 0.919832 0.527155 0.0474943
all-images-CVIU11-pattern19-target101 0.0569561 0.0857236 0.0575227 0.0704334 121.759 7.7199 7.83895 7.78293 125.081 8.82774 8.85846 8.99636 120.398 8.46133 8.36598 8.31954 8.19792 8.2286 8.43999 8.43157 0.711993 0.59503 0.0492298
all-images-CVIU11-pattern19-target102 0.138137 0.135146 0.107718 0.108787 314.313 10.7606 11.302 11.0175 309.736 12.0073 12.127 11.7953 304.722 11.3697 11.279 11.0961 11.5992 11.549 11.6824 11.8073 2.05455 1.14477 0.0722347
all-images-CVIU11-pattern19-target103 0.123195 0.157098 0.142362 0.156409 342.956 11.689 13.0663 11.8417 351.877 12.5942 14.6005 12.7447 346.738 12.4455 13.5628 12.554 12.4172 12.3178 12.3832 12.5903 2.29567 1.31908 0.0948962
all-images-CVIU11-pattern19-target104 0.254039 0.239642 0.263086 0.243184 806.949 17.0156 22.7863 17.8143 812.829 19.0174 23.0743 18.3645 805.3 18.0538 22.8266 18.2869 18.6743 18.2444 18.4799 18.3479 6.12134 3.46817 0.126119
all-images-CVIU11-pattern19-target105 0.255509 0.277673 0.257104 0.273285 662.701 17.0676 18.9389 17.0487 675.62 18.6604 21.0217 19.5156 658.271 18.4633 20.5102 18.3048 19.0997 18.6904 18.0686 18.7263 5.46169 3.01035 0.116901
all-images-CVIU11-pattern19-target106 0.216561 0.198599 0.197095 0.231643 569.023 15.0132 17.357 14.7205 582.571 16.654 18.8552 16.6508 574.387 15.8319 18.4072 15.9519 15.6487 15.9861 16.7993 16.1684 5.37732 2.58944 0.129868
all-images-CVIU11-pattern19-target107 0.13909 0.140855 0.136032 0.139308 409.193 14.171 14.6262 13.3954 419.278 14.6894 15.6217 14.864 410.527 14.2184 15.1961 14.3176 14.636 14.2024 14.73 14.4765 3.57252 1.85493 0.0884785
all-images-CVIU11-pattern19-target108 0.424481 0.409596 0.442463 0.412624 1258.12 24.4273 34.0831 24.821 1293.49 26.689 37.951 26.8598 1246.87 25.7608 36.6505 26.2476 26.5359 25.7092 27.1921 26.7232 10.1438 6.03614 0.211069
all-images-CVIU11-pattern19-target109 0.252514 0.318409 0.265995 0.265479 780.721 18.4662 20.834 18.3367 790.605 20.1459 21.5146 19.6944 787.713 18.565 20.2636 18.9241 20.4589 19.4475 19.0628 19.4175 5.49553 2.86775 0.135915
all-images-CVIU11-pattern19-target11 0.0876221 0.126261 0.0899255 0.0834764 219.712 9.82368 10.2963 10.0429 223.732 10.5706 11.4126 10.8854 223.735 10.4952 10.94 10.7361 10.7814 10.3301 10.6068 10.6726 1.52303 0.92078 0.0698332
all-images-CVIU11-pattern19-target110 0.124809 0.110519 0.107406 0.116214 267.302 10.7035 10.7197 10.9025 272.1 11.3459 11.7602 11.5965 271.902 10.8767 11.4845 11.0641 11.3512 11.322 11.4341 11.3369 1.55096 0.960843 0.0874994
all-images-CVIU11-pattern19-target111 0.107593 0.111853 0.103317 0.102826 265.528 10.5905 11.6169 10.5486 279.22 11.2278 12.6826 11.4432 267.353 11.0353 12.0222 10.9855 10.7855 10.9033 10.992 11.0738 1.84617 1.07558 0.0672341
all-images-CVIU11-pattern19-target112 0.0942246 0.148472 0.0942921 0.116903 268.981 11.0288 11.046 10.5467 266.676 11.6971 11.8743 11.2543 262.851 10.866 11.7756 10.9387 10.9063 10.7316 11.4045 11.0869 1.79869 1.06457 0.0678539
all-images-CVIU11-pattern19-target113 0.114823 0.121028 0.168872 0.115739 355.899 12.0923 12.3015 12.1205 364.895 12.73 12.9873 13.4312 355.75 12.3416 12.3504 12.4102 12.4721 12.6745 12.4878 12.2999 2.38992 1.26393 0.0940278
all-images-CVIU11-pattern19-target114 0.103741 0.109361 0.110323 0.0889003 183.372 8.96955 9.18215 8.80154 189.289 9.55622 9.73972 9.55633 185.725 9.42938 9.6312 9.61207 9.921 9.69149 9.78818 9.84823 1.44018 0.885205 0.0680312
all-images-CVIU11-pattern19-target115 0.194473 0.196161 0.196401 0.197693 546.71 14.8176 17.1062 14.9802 549.389 15.9552 18.6152 15.7179 547.949 15.5513 17.4498 15.6329 15.5166 16.0447 16.0173 16.2793 4.05589 2.05035 0.105112
all-images-CVIU11-pattern19-target116 0.404551 0.404784 0.421939 0.40528 1392.64 25.4417 30.0666 25.7417 1419.29 27.2145 32.5649 27.2384 1395 27.1858 31.8862 26.0826 27.3018 26.9978 26.9804 27.9666 11.414 5.91363 0.199078
all-images-CVIU11-pattern19-target117 0.32809 0.342802 0.299127 0.284006 670.713 17.2837 20.6024 17.5388 674.128 18.297 23.1847 19.1209 664.306 18.0918 21.0521 17.848 18.2507 17.989 18.8986 18.3519 5.99251 3.15031 0.120961
all-images-CVIU11-pattern19-target118 0.197383 0.166206 0.207297 0.255867 471.384 15.3265 17.7165 15.2633 485.757 16.6984 18.2716 16.2666 466.31 15.7111 18.3451 15.5597 15.603 15.001 15.4017 16.5965 3.98021 2.04407 0.120006
all-images-CVIU11-pattern19-target119 0.419883 0.427587 0.439944 0.407352 1174.22 23.4454 28.9669 23.8436 1207.2 25.2372 31.4659 25.7464 1188.25 24.3975 31.402 24.5054 25.0964 24.3407 24.8274 25.4262 9.58541 5.09857 0.194911
all-images-CVIU11-pattern19-target12 0.240548 0.23205 0.215469 0.252139 595.955 16.5242 17.7687 16.464 619.508 17.2691 19.341 17.9087 602.634 16.9921 18.4181 17.2421 17.1564 17.946 17.2452 17.6739 4.82092 2.46022 0.107174
all-images-CVIU11-pattern19-target120 0.284299 0.251614 0.29119 0.241046 832.398 18.2452 21.8481 18.0246 839.827 19.45 24.5313 19.914 824.979 18.3841 22.5155 19.5746 19.6009 19.6254 20.0723 19.9497 6.97889 3.29565 0.131456
all-images-CVIU11-pattern19-target121 0.322834 0.308418 0.306433 0.328075 954.558 21.1481 23.3683 20.6445 964.631 21.9395 25.1434 22.1968 939.69 21.6529 25.1777 21.9638 22.258 22.1574 22.4843 22.0649 8.14798 4.1953 0.14193
all-images-CVIU11-pattern19-target122 0.157892 0.17056 0.183255 0.155034 465.547 13.4227 16.2248 13.5374 478.79 14.9338 17.2083 15.2426 461.494 15.1226 17.168 15.5122 14.9542 14.6631 14.952 14.6039 3.82169 1.96269 0.0909372
all-images-CVIU11-pattern19-target123 0.33 0.321149 0.338808 0.344379 1060.23 20.9716 26.3703 21.0148 1060.7 22.7168 29.0592 23.1142 1052.54 21.6152 27.3844 22.149 23.3911 22.791 22.6829 23.0417 8.88331 4.62195 0.168096
all-images-CVIU11-pattern19-target124 0.230509 0.227722 0.228751 0.201353 607.809 15.0662 20.0517 15.0408 612.851 16.4667 21.3058 17.0743 598.955 15.8569 19.5037 15.9512 15.7922 16.1356 16.2217 16.1597 4.12781 2.62001 0.136846
all-images-CVIU11-pattern19-target125 0.322499 0.313732 0.288354 0.324042 915.744 19.7641 21.191 19.5999 934.048 21.7888 22.8012 21.9837 914.873 20.4305 20.9319 20.1182 20.5458 21.3439 21.1211 21.3799 7.15978 3.43164 0.144685
all-images-CVIU11-pattern19-target126 0.0367324 0.0568057 0.0523694 0.0396588 80.6659 6.18504 6.5412 6.36508 82.1044 6.76892 7.01159 6.72456 81.5371 6.39126 6.97178 6.71568 6.69356 6.37578 6.47831 6.48073 0.540375 0.362998 0.0457923
all-images-CVIU11-pattern19-target127 0.0463204 0.0473114 0.0472649 0.0690401 106.749 6.8471 7.07399 7.16989 105.674 8.57559 7.89445 7.78378 104.513 7.3972 7.4266 7.77126 7.41512 7.34294 7.1984 7.28228 0.691444 0.386862 0.045527
all-images-CVIU11-pattern19-target128 0.269945 0.279874 0.266452 0.256683 841.752 19.0942 23.1605 19.3338 850.99 20.6162 26.0787 20.5835 837.181 20.1027 23.8055 19.5538 20.7406 20.4399 21.1244 19.9822 7.54678 3.7129 0.143494
all-images-CVIU11-pattern19-target129 0.0523704 0.0561042 0.0556644 0.0846042 122.233 7.90161 8.51807 8.15212 124.395 8.71958 9.32775 8.69973 121.036 8.23724 8.85035 8.10532 8.17261 8.08724 8.59778 8.17022 0.959578 0.599491 0.0565487
all-images-CVIU11-pattern19-target13 0.207765 0.203418 0.220331 0.200848 661.459 16.1972 19.9201 16.6686 655.443 18.3556 20.9423 17.8946 656.461 16.4006 20.4622 16.8968 17.3499 17.466 17.7365 17.7438 4.64941 2.50613 0.114713
all-images-CVIU11-pattern19-target130 0.0537591 0.054522 0.0556944 0.0783136 118.558 7.24475 7.90363 7.3221 121.881 8.32589 8.60068 8.12849 121.201 7.65583 8.32843 7.96948 8.11589 8.17272 7.8999 8.00811 0.933162 0.566527 0.0581915
all-images-CVIU11-pattern19-target131 0.104057 0.135902 0.10103 0.103662 303.4 11.2519 12.5127 11.3933 310.002 11.8617 13.1477 12.2588 303.414 11.8734 12.4105 11.5977 11.9042 11.5744 11.6625 11.9315 2.33086 1.34495 0.0729672
all-images-CVIU11-pattern19-target132 0.143254 0.196016 0.172826 0.143512 382.972 12.3367 15.6627 12.6327 396.596 13.8565 16.9038 13.7824 384.959 13.2966 16.3719 13.1163 13.3314 13.4376 13.3435 13.7642 3.4134 1.84875 0.103381
