instance "si-noninduced-gss-20201105" "si-noninduced-pathlad-20201105" "si-noninduced-vf2-20201105" "si-noninduced-ri-20201105" "si-noninduced-minion-preprocess-gac-20201105" "si-noninduced-hybrid-preprocess-gac-comm-checker-20201105" "si-noninduced-hybrid-preprocess-gac-comm-test-20201105" "si-noninduced-hybrid-preprocess-gac-comm-propagate-20201105" "si-noninduced-hybrid-preprocess-gac-comm-rollback-20201105" "si-noninduced-hybrid-preprocess-gac-comm-randomrollback-20201105" "si-moreoddthaneven-minion-preprocess-gac-20201105" "si-moreoddthaneven-hybrid-preprocess-gac-comm-checker-20201105" "si-moreoddthaneven-hybrid-preprocess-gac-comm-test-20201105" "si-moreoddthaneven-hybrid-preprocess-gac-comm-propagate-20201105" "si-moreoddthaneven-hybrid-preprocess-gac-comm-rollback-20201105" "si-moreoddthaneven-hybrid-preprocess-gac-comm-randomrollback-20201105" "si-lessthreeodd-minion-preprocess-gac-20201105" "si-lessthreeodd-hybrid-preprocess-gac-comm-checker-20201105" "si-lessthreeodd-hybrid-preprocess-gac-comm-test-20201105" "si-lessthreeodd-hybrid-preprocess-gac-comm-propagate-20201105" "si-lessthreeodd-hybrid-preprocess-gac-comm-rollback-20201105" "si-lessthreeodd-hybrid-preprocess-gac-comm-randomrollback-20201105" "si-parity-minion-preprocess-gac-20201105" "si-parity-hybrid-preprocess-gac-comm-checker-20201105" "si-parity-hybrid-preprocess-gac-comm-test-20201105" "si-parity-hybrid-preprocess-gac-comm-propagate-20201105" "si-parity-hybrid-preprocess-gac-comm-rollback-20201105" "si-parity-hybrid-preprocess-gac-comm-randomrollback-20201105"
all-meshes-CVIU11-pattern4-target106 0.00733754 0.00996825 0.0111072 0.0329694 8.96217 4.28215 4.45841 4.2588 4.32791 4.14859 8.92875 4.70446 4.96933 4.72947 4.77945 4.64405 9.3136 4.65204 4.47745 4.50263 4.45545 4.41325 5.6183 4.41322 4.52673 4.55028 4.4168 4.3477
all-meshes-CVIU11-pattern4-target107 1.12907 0.245882 0.212916 0.14243 183.03 17.7059 17.8613 17.8455 17.789 17.6606 190.338 18.2446 18.2676 18.5935 18.3371 18.4082 185.555 17.9154 17.8347 17.9272 17.8579 17.9966 138.946 17.7996 17.4592 17.5199 17.6649 17.6324
all-meshes-CVIU11-pattern4-target108 0.0123474 0.0195623 0.0243688 0.0430015 11.6515 5.43042 5.37596 5.25762 5.2629 5.37318 11.8591 5.61282 5.79322 5.67305 5.69142 5.62138 11.9998 5.61785 5.42412 5.53067 5.49764 5.48742 9.23541 5.33497 5.4234 5.36814 5.40349 5.40188
all-meshes-CVIU11-pattern4-target109 0.0139525 0.00712531 0.00942817 0.0294342 6.19104 3.51789 3.57638 3.51951 3.70306 3.56718 6.71053 3.94729 4.12093 3.94652 3.95978 4.06693 6.3272 3.8966 4.09981 3.94153 4.01198 3.78558 5.17791 3.57387 3.95922 3.8568 3.81376 4.0565
all-meshes-CVIU11-pattern4-target11 0.00643542 0.00494722 0.00641774 0.0245893 5.45777 3.15551 3.16378 3.21735 3.26753 3.2248 5.95643 3.43426 3.69672 3.46421 3.50569 3.5191 5.72642 3.33334 3.42484 3.46377 3.39994 3.4749 4.16668 3.61632 3.34978 3.37787 3.51713 3.35542
all-meshes-CVIU11-pattern4-target110 0.00926385 0.00821033 0.0112542 0.0306971 6.9008 3.8496 3.82604 3.79812 3.87681 3.69211 7.35096 4.0827 4.15167 4.11314 4.14487 4.24598 7.3499 3.95545 3.96249 4.06199 3.98837 3.93774 5.2017 3.82171 3.96247 3.7701 3.93546 4.03865
all-meshes-CVIU11-pattern4-target111 0.0142355 0.0211478 0.0258233 0.0359539 20.9989 6.09981 6.23916 6.31147 6.12484 6.16282 21.8385 6.60117 6.47024 6.51417 6.49323 6.56893 20.5563 6.32587 6.41313 6.17516 6.23579 6.37598 9.89541 6.31709 6.30254 6.19723 6.14388 6.35705
all-meshes-CVIU11-pattern4-target112 0.367205 0.117681 0.171211 0.0879306 155.885 14.2349 14.2958 14.3865 14.305 14.361 157.448 14.9089 14.9421 14.8818 15.1382 14.8964 154.275 14.7441 14.6272 15.013 14.8385 14.7932 60.1871 14.5814 14.5411 14.347 14.2575 14.7621
all-meshes-CVIU11-pattern4-target113 0.010561 0.0159479 0.0204842 0.0338432 17.9612 6.01049 6.0002 6.04381 6.00516 6.03557 19.026 6.43703 6.2962 6.31293 6.38934 6.2258 18.7533 6.1809 5.98195 6.20783 6.16539 6.03753 11.3429 5.96814 6.02265 6.08054 5.80099 6.07552
all-meshes-CVIU11-pattern4-target114 0.0115116 0.0103385 0.0139152 0.0343759 9.985 4.77281 4.85344 4.75859 4.60995 4.54874 10.3188 5.33426 5.21096 5.24884 5.23829 5.01223 9.67353 4.89565 4.96555 4.91993 5.02693 5.01078 7.96021 4.74996 4.92397 4.83398 4.90811 4.96702
all-meshes-CVIU11-pattern4-target115 0.00972932 0.00634579 0.00650547 0.0239747 5.11258 3.37628 3.41744 3.37852 3.31566 3.27433 5.74199 3.98927 3.84281 3.77739 3.72381 3.8086 5.5861 3.74937 3.89738 3.64758 3.79233 3.62113 4.18656 3.59379 3.40956 3.55435 3.64911 3.76631
all-meshes-CVIU11-pattern4-target116 0.00818488 0.00457869 0.00580656 0.0244515 3.94252 3.16699 3.01332 2.9685 3.10758 3.15266 4.4337 3.22894 3.57241 3.32931 3.31341 3.4207 4.14637 3.29859 3.16789 3.20483 3.24501 3.15916 3.41795 3.08705 3.21028 3.15659 3.28099 3.29051
all-meshes-CVIU11-pattern4-target117 0.00916207 0.00381841 0.0054403 0.0256945 3.62237 2.94525 2.96313 2.9723 2.96317 2.87358 3.73976 3.21372 3.17407 3.42201 3.46096 3.18577 3.75831 3.25371 3.08288 3.10483 3.24366 3.2545 3.24519 3.27055 3.1355 3.06676 3.02466 2.95021
all-meshes-CVIU11-pattern4-target118 0.00712309 0.00312764 0.00472106 0.0217951 2.80132 2.57817 2.48738 2.46817 2.56809 2.63302 3.23301 2.80741 2.89717 2.78557 2.81242 2.94648 3.05199 2.74718 2.67102 2.66238 2.72493 2.63377 2.77696 2.71012 2.71227 2.67938 2.63422 2.59327
all-meshes-CVIU11-pattern4-target119 0.0136213 0.0144957 0.018123 0.0320597 20.8095 5.59122 5.74872 5.63009 5.67721 5.48295 21.7077 5.99314 6.0576 6.0406 6.14398 5.95166 21.2056 5.76834 5.85917 5.75063 5.76428 5.77713 9.38443 5.78481 5.65451 5.71901 5.71467 5.43425
all-meshes-CVIU11-pattern4-target12 0.00664595 0.0030974 0.00444845 0.0220588 2.833 2.4401 2.37195 2.42203 2.46484 2.42219 3.234 2.89348 2.75822 2.9358 2.82795 3.22002 3.12513 2.83523 2.69893 2.83143 2.67135 3.05017 2.73879 2.72718 2.65144 2.49891 2.5528 2.56492
all-meshes-CVIU11-pattern4-target120 0.0073523 0.00793386 0.00982198 0.025914 10.2205 4.4318 4.32235 4.35618 4.32595 4.15748 10.7303 4.54497 4.72762 4.73919 4.62015 4.73978 10.3839 4.42223 4.53797 4.48963 4.44126 4.41614 5.68469 4.31458 4.26596 4.26302 4.19131 4.2127
all-meshes-CVIU11-pattern4-target121 0.00972481 0.00335616 0.00441725 0.0236442 2.96921 2.65898 2.76777 2.71888 2.61565 2.68626 3.46514 2.85686 2.87027 3.01651 3.07221 2.92155 3.31003 2.92426 2.86281 2.79001 2.89515 2.97707 2.92665 2.80857 2.73647 2.71594 2.84639 2.65526
all-meshes-CVIU11-pattern4-target122 0.0151266 0.00560398 0.00667252 0.0246533 5.88194 3.64128 3.83469 3.8349 3.63977 3.65498 5.9433 3.98998 3.94076 3.9427 4.15682 4.00687 6.46925 3.95932 3.90712 3.8741 3.91581 4.12637 4.42247 3.75271 3.71904 3.98486 3.87565 4.10389
all-meshes-CVIU11-pattern4-target123 0.00910792 0.00586899 0.00726443 0.0260008 6.48464 3.6201 3.65726 3.64007 3.84168 3.57271 6.68282 3.81452 4.10249 4.09883 4.0003 3.92401 6.76174 3.86102 3.85803 3.69398 3.85127 3.85997 4.69674 3.74925 3.9475 3.69754 3.70987 3.80805
all-meshes-CVIU11-pattern4-target124 0.0180476 0.0547189 0.0729944 0.0778849 24.4147 10.1368 10.0744 10.0546 10.0155 9.98971 25.9335 11.0514 10.822 10.9599 10.8921 10.7718 24.1213 10.6095 10.72 10.6209 10.5425 10.747 22.5801 10.1602 10.2748 10.0785 10.1168 10.0272
all-meshes-CVIU11-pattern4-target125 0.0103629 0.0134524 0.0190286 0.0340566 10.1057 6.26819 6.25249 6.59696 6.09556 6.08997 9.54646 6.58047 6.40069 6.58485 6.9387 6.53348 9.99191 6.28717 6.38866 6.29942 6.32701 6.28624 9.37625 5.98738 6.14487 6.17228 6.0423 5.93793
all-meshes-CVIU11-pattern4-target126 0.0296283 0.383644 0.180903 0.123192 181.306 16.5337 16.6644 16.5259 16.4826 16.5555 184.898 17.3457 17.2464 17.5339 17.2961 17.4085 183.943 17.036 17.1278 16.9823 16.9416 17.1629 70.7332 16.6328 16.6224 16.5535 16.7653 16.6901
all-meshes-CVIU11-pattern4-target127 0.0107736 0.0087631 0.00963054 0.0285557 9.83113 4.50306 4.49279 4.48995 4.38018 4.44632 10.4083 4.7551 4.90152 4.91314 4.9069 4.78969 10.0925 4.62878 4.69425 4.68452 4.92225 4.63844 5.78485 4.63726 4.65513 4.49181 4.58844 4.56105
all-meshes-CVIU11-pattern4-target128 0.00571908 0.00314247 0.00419849 0.0216141 2.7415 2.60785 2.53732 2.50276 2.62258 2.61101 3.10087 2.76303 2.91471 2.68016 2.91069 2.85618 2.88441 3.01875 2.77031 2.59274 2.7499 2.7372 2.78533 2.76623 2.73175 2.72459 2.42053 2.47084
all-meshes-CVIU11-pattern4-target129 0.0462172 0.310379 0.213537 0.118905 194.312 18.8367 19.2306 18.7402 18.7905 18.869 194.309 19.4328 19.7467 19.7222 19.5382 19.6434 195.23 18.9928 19.0584 19.2838 19.2036 19.4552 76.7791 18.8789 18.8561 19.0133 19.0533 18.9225
all-meshes-CVIU11-pattern4-target13 0.0101497 0.0178313 0.0223749 0.0421391 26.3762 6.08418 6.13796 6.06059 6.10346 6.08199 28.5087 6.60202 6.57465 6.66716 6.48114 6.42525 27.7719 6.40684 6.21481 6.27367 6.15303 6.48063 10.5569 6.03024 6.01485 6.09191 6.23122 6.07462
all-meshes-CVIU11-pattern4-target130 0.0154175 0.0621794 0.0517335 0.0560353 64.1192 10.8368 10.5274 10.5758 10.7615 10.3699 63.6216 11.1941 11.1218 11.3345 10.9995 11.2644 65.4454 11.0805 10.9634 10.7424 11.0344 10.7856 30.1051 10.5869 10.5562 10.3387 10.3324 10.4081
all-meshes-CVIU11-pattern4-target131 0.00930256 0.0230332 0.0230275 0.031843 18.5214 5.06403 5.08714 5.17572 5.2098 5.13629 19.4555 5.78306 5.63133 5.77945 5.64312 5.68 18.8102 5.48233 5.40542 5.4197 5.52064 5.39002 9.66041 5.19276 5.21991 5.20067 5.2411 5.36699
all-meshes-CVIU11-pattern4-target132 0.0252505 0.073823 0.0933521 0.0873603 47.4759 14.152 14.1149 14.1387 13.9962 13.8373 48.1156 15.0754 14.6148 14.8161 14.7198 14.7625 48.7607 14.3723 14.567 14.3416 14.5527 14.205 47.4495 14.3166 14.1749 14.1502 14.0905 14.07
all-meshes-CVIU11-pattern4-target133 0.0208687 0.0478289 0.0487608 0.0666399 31.5808 8.92299 8.9993 8.96476 9.18659 8.78102 32.6553 9.61768 9.78613 9.59795 9.47104 9.56833 31.6743 9.17243 9.0732 8.96976 8.99565 9.10106 18.4683 8.79245 8.61798 8.73158 8.74974 8.70696
all-meshes-CVIU11-pattern4-target134 0.0360522 0.548701 0.226207 0.15843 246.233 20.132 19.8982 20.1129 19.8548 20.2049 250.333 21.0402 20.8954 21.023 20.7734 20.7729 249.125 20.6132 20.6179 20.5888 20.5407 20.4197 96.6339 20.0722 19.9732 20.0419 19.9448 20.0132
all-meshes-CVIU11-pattern4-target135 0.00884183 0.00390544 0.0052585 0.0227032 2.99771 2.65874 2.57661 2.51584 2.62149 2.63957 3.16775 2.93412 2.91879 2.94541 3.06608 2.97756 3.10483 2.8432 2.86652 2.65216 3.00423 2.78964 2.84672 2.69948 2.65304 2.84353 2.58739 2.66333
all-meshes-CVIU11-pattern4-target136 0.0211613 0.0764553 0.0997654 0.0777019 84.2672 12.3021 12.3911 12.3267 12.4638 12.1595 84.1697 13.1096 12.6765 12.9867 12.9985 12.8155 83.0505 12.8439 12.643 12.5838 12.6684 12.6792 57.4654 12.5107 12.2037 12.6789 12.6149 12.2564
all-meshes-CVIU11-pattern4-target137 0.0106254 0.0187933 0.0242522 0.0417488 23.5497 5.82019 5.61056 5.58732 5.62874 5.70128 23.4929 6.08448 6.178 6.42797 6.21354 6.05145 25.5827 6.01304 5.87196 6.12299 5.90867 5.89823 12.0442 5.71211 5.78005 5.84197 5.79834 5.66238
all-meshes-CVIU11-pattern4-target138 0.0103292 0.0223259 0.0273568 0.0437306 21.5675 5.83221 5.87745 5.74954 5.76456 5.7257 23.1846 6.22519 6.40412 6.43422 6.46788 6.37948 23.201 6.14515 6.04057 6.28623 6.22862 6.16702 11.0962 6.21967 6.06957 6.02327 6.2754 6.47634
all-meshes-CVIU11-pattern4-target139 0.0527726 0.385238 0.322843 0.172272 386.61 21.5179 21.3852 22.0657 21.4415 21.7346 384.82 22.342 22.4733 22.6603 22.2491 22.4271 387.367 21.8489 21.8209 22.1407 21.7484 22.0244 121.446 21.634 21.5195 21.5985 21.8609 21.5694
all-meshes-CVIU11-pattern4-target14 0.00668932 0.00543366 0.00728706 0.0248956 5.54022 3.45432 3.45886 3.47782 3.48887 3.47847 5.95167 3.92677 4.03146 3.90105 3.78212 3.81807 5.78287 3.62271 3.85028 3.64541 3.788 3.56982 4.74613 3.57219 3.7124 3.52321 3.61647 3.52851
all-meshes-CVIU11-pattern4-target140 0.0120647 0.0181539 0.0205626 0.0329474 27.4242 6.424 6.0658 6.45133 6.25056 6.21801 28.186 6.75327 6.50534 6.71042 6.59093 6.66801 27.576 6.39687 6.50217 6.50178 6.60634 6.46356 11.1903 6.35211 6.25119 6.38653 6.30425 6.4007
all-meshes-CVIU11-pattern4-target141 0.0108656 0.0190736 0.0245652 0.0438492 24.6231 6.17733 6.2554 6.37193 6.25422 6.28984 26.7454 6.79694 6.86768 6.96533 6.7776 6.75696 24.1063 6.69003 6.54329 6.62633 6.42652 6.48848 11.6921 6.36345 6.38202 6.35599 6.30588 6.33256
all-meshes-CVIU11-pattern4-target143 0.00597482 0.00384037 0.00496977 0.0231456 3.45814 2.77109 2.77367 2.74609 2.9431 2.70677 3.93849 3.14601 3.12447 3.1175 3.06497 3.19045 3.94086 3.03191 3.0041 2.98396 3.17113 3.06379 3.32487 2.97007 3.04574 3.11057 3.05707 3.00691
all-meshes-CVIU11-pattern4-target144 0.00777751 0.00776422 0.00915352 0.0266613 11.1557 4.48434 4.51487 4.41515 4.49655 4.5062 11.7222 4.96522 5.16581 4.95079 4.99208 5.17202 11.2817 4.98773 4.73571 4.64355 4.93634 4.71897 6.82759 4.63523 4.69832 4.53637 4.54548 4.573
all-meshes-CVIU11-pattern4-target145 0.00815308 0.0100576 0.0120666 0.0288597 11.7014 4.66254 4.75422 4.74662 4.67622 4.70346 12.5374 5.00083 5.02006 5.28016 5.25676 5.05977 11.8944 5.07375 5.07262 5.21184 5.03807 4.87372 7.19871 4.83705 4.95989 4.87459 4.79179 4.75716
all-meshes-CVIU11-pattern4-target146 0.0131262 0.0301093 0.0202204 0.040187 18.835 5.75715 5.71786 5.63965 5.64416 5.72622 19.6818 5.98187 6.07587 6.13795 6.14081 6.11935 18.9898 5.85837 5.90993 5.77418 5.8577 5.81071 10.6294 5.76624 5.64699 5.88382 5.72808 5.76007
all-meshes-CVIU11-pattern4-target147 0.0172289 0.0174382 0.0389531 0.0372022 13.1444 6.70482 6.82445 6.77244 6.74872 7.21632 13.9851 7.39669 7.3334 7.43561 7.56448 7.59161 13.3063 7.40435 7.08608 7.0055 7.162 7.52034 11.9773 7.06952 7.06373 6.97129 6.97096 6.74159
all-meshes-CVIU11-pattern4-target148 0.110999 0.0358415 0.0461179 0.0504848 23.5612 9.29068 9.1057 9.18137 9.04964 9.02969 24.0169 9.81296 10.037 10.2264 9.84992 9.89412 25.2442 9.81822 9.59751 9.63208 9.69924 9.49502 25.4586 9.36962 9.26819 9.53606 9.55045 10.0401
all-meshes-CVIU11-pattern4-target149 0.10743 0.020959 0.0237433 0.0418114 27.0861 6.8785 6.90135 6.83673 7.04909 6.71916 27.9817 7.25772 7.27038 7.12344 7.15045 7.13606 28.1208 7.01584 6.93524 7.02757 6.99523 6.89832 11.4991 6.78828 6.91563 6.76498 6.84619 6.82834
all-meshes-CVIU11-pattern4-target15 0.0133231 0.0290449 0.0297995 0.0380092 25.8276 6.85663 7.02671 6.98603 6.89043 7.21208 25.606 7.53527 7.81254 7.37234 7.31287 7.45278 24.879 7.03535 7.65719 7.38297 7.42755 7.37848 12.2797 7.09509 6.80678 6.7258 6.77027 6.73825
all-meshes-CVIU11-pattern4-target150 0.0377839 0.155428 0.161933 0.0980859 53.8481 14.9959 15.1073 15.1004 14.9252 14.9686 52.6699 15.2788 15.5742 15.5544 15.5497 15.5002 52.5653 15.2024 15.3707 15.0716 15.1405 15.0805 51.6661 14.8519 14.9445 14.8355 15.1361 15.1554
all-meshes-CVIU11-pattern4-target151 0.00744849 0.0103638 0.0105746 0.0273032 9.36282 4.43892 4.25044 4.25896 4.46622 4.35585 10.6638 4.71106 4.58975 4.81475 4.94273 4.96981 9.94022 4.82913 4.74904 4.69723 4.59471 4.70545 6.83625 4.37766 4.63558 4.62554 4.4621 4.31228
all-meshes-CVIU11-pattern4-target152 0.0321234 0.157946 0.163321 0.100662 48.4589 15.0988 15.1511 14.9714 15.3243 15.0939 49.8185 15.662 15.9273 15.804 15.7602 15.569 50.9382 15.3672 15.1186 15.3027 15.2887 15.5178 50.3074 14.9317 15.0138 15.0065 14.9318 14.8009
all-meshes-CVIU11-pattern4-target153 0.00595102 0.00394246 0.00440225 0.0232709 2.67569 2.43695 2.43172 2.39917 2.49592 2.453 3.0556 2.73048 2.69945 2.68175 2.75644 2.84205 2.9865 2.69274 2.68765 2.75738 2.83476 2.79086 3.06395 2.65487 2.81549 2.63457 2.9376 2.73648
all-meshes-CVIU11-pattern4-target154 0.00968592 0.0171577 0.0188128 0.032002 14.3334 5.4367 5.57208 5.45495 5.29316 5.26728 14.8479 6.05951 5.92337 5.66791 5.76866 5.72073 13.9495 5.67232 5.71573 5.64446 5.52957 5.75715 9.55975 5.65139 5.30235 5.311 5.48537 5.27987
all-meshes-CVIU11-pattern4-target155 0.167305 0.0457354 0.0509968 0.0681399 50.9518 9.94816 9.86334 9.74057 9.56139 9.7092 53.0269 10.2306 10.3132 10.6465 10.5048 10.4388 50.6968 10.3124 10.6027 10.3538 10.5364 10.1898 26.1845 9.83974 9.9401 9.95874 10.1241 9.96882
all-meshes-CVIU11-pattern4-target156 0.0260971 0.0963839 0.118898 0.0735286 68.9276 11.2012 11.0201 10.9836 11.1621 10.8933 73.2377 11.7553 11.7127 11.7576 12.0098 11.758 69.1427 11.4678 11.4949 11.5463 11.1751 11.4861 51.9902 11.1335 11.1938 11.283 10.9522 11.0834
all-meshes-CVIU11-pattern4-target157 0.0931786 0.0261599 0.0347654 0.0497341 40.4038 7.3178 7.61173 7.68022 7.34034 7.34077 41.8326 7.83049 7.92217 8.11119 8.04082 7.96405 41.8088 7.6183 7.62835 7.61996 7.49643 7.58278 18.9441 7.57375 7.28452 7.16181 7.36335 7.32647
all-meshes-CVIU11-pattern4-target158 0.0241596 0.142103 0.129336 0.0981358 136.691 13.9143 14.0705 13.8074 13.9142 13.7661 138.213 14.4146 14.614 14.7636 14.5739 14.5418 135.791 14.3869 14.4143 14.1625 14.5335 14.3697 65.3137 14.1329 13.7683 13.79 13.9803 13.7533
all-meshes-CVIU11-pattern4-target159 0.00729005 0.00308693 0.00430454 0.0225799 2.75127 2.5107 2.72535 2.60409 2.40134 2.64205 3.35506 2.79401 2.81122 3.02976 2.91243 2.82776 3.05484 3.08383 2.6957 2.82501 2.84319 2.82049 2.79733 2.66295 2.58679 2.59517 2.78679 2.68065
all-meshes-CVIU11-pattern4-target16 0.0115704 0.0264946 0.0289448 0.0474567 26.3381 6.33405 6.52265 6.52254 6.53122 6.43962 28.3192 7.17571 7.18217 6.97834 7.15673 7.05329 26.9692 6.72788 6.71943 6.79264 6.88792 6.88098 12.9058 6.57844 6.9333 6.78497 7.0579 7.02541
all-meshes-CVIU11-pattern4-target160 0.00969979 0.0126837 0.0166545 0.0369096 17.8545 5.28467 5.27843 5.64143 5.41646 5.48335 18.9566 5.86178 5.94041 6.01296 5.94779 5.7969 18.1049 5.56652 5.46311 5.52392 5.7371 5.70655 8.97769 5.56947 5.74553 5.55522 5.44874 5.49949
all-meshes-CVIU11-pattern4-target161 0.0155923 0.0247613 0.0314698 0.0369795 14.7644 5.84282 5.69318 5.65629 5.8611 5.78275 14.6862 6.11385 6.15548 6.20736 6.23686 6.10103 14.809 6.00041 6.07642 6.1042 6.17089 6.27116 11.0768 5.98443 5.92883 5.93313 5.85611 5.88707
all-meshes-CVIU11-pattern4-target162 0.0254716 0.0694015 0.0757312 0.0597654 75.0684 10.7752 10.8003 10.6926 10.6867 10.7245 76.6185 11.3035 11.5163 11.4407 11.3878 11.439 76.3152 11.2228 11.1532 11.0536 11.2998 11.3523 33.98 10.798 11.0524 10.8435 10.9698 11.1018
all-meshes-CVIU11-pattern4-target163 0.198457 0.0420386 0.0406142 0.0480162 44.2176 8.61117 8.42987 8.53911 8.65235 8.8526 43.7202 9.28895 9.13202 9.10091 9.01254 9.08456 44.8907 8.78969 8.66101 8.74114 9.10712 8.80101 17.6163 8.5256 8.64197 8.62815 8.43905 8.55681
all-meshes-CVIU11-pattern4-target164 0.021353 0.0377339 0.0505895 0.0487551 49.6599 9.60595 9.21843 9.17281 9.32351 9.49076 50.6944 9.88832 10.0181 9.89712 9.92653 9.99359 48.9491 9.38345 9.37347 9.3363 9.34 9.62826 25.8072 8.86303 8.9772 8.90893 9.18204 9.00195
all-meshes-CVIU11-pattern4-target165 0.0077464 0.00466774 0.00633979 0.0233994 3.79957 3.13599 3.25462 3.10452 3.08633 3.08666 4.22542 3.46255 3.33638 3.41328 3.58075 3.59544 4.20849 3.41279 3.38741 3.48081 3.33849 3.67769 4.08331 3.30761 3.05398 3.3967 3.53455 3.22813
all-meshes-CVIU11-pattern4-target166 0.0072497 0.00310321 0.00447462 0.022033 2.46957 2.2876 2.46308 2.35617 2.37408 2.61346 3.15328 2.75399 2.87925 2.86243 2.92353 2.98487 2.74359 2.86585 2.86688 2.94658 2.89582 2.84519 2.72099 2.74944 2.75059 2.66606 2.92711 2.72765
all-meshes-CVIU11-pattern4-target167 0.0213669 0.0533011 0.0677066 0.057967 74.1157 9.89255 9.8083 10.0627 9.78315 9.91358 74.6251 10.5324 10.6482 10.5552 10.3026 10.5607 73.0245 10.0519 10.5312 10.3937 10.1905 10.1892 37.8356 9.89871 9.89425 9.98138 10.1026 10.0099
all-meshes-CVIU11-pattern4-target168 0.0123144 0.0142229 0.0170319 0.0370824 11.2225 4.83988 5.0227 5.00568 4.82275 5.05215 12.4127 5.53991 5.36099 5.30378 5.47882 5.60309 12.4057 5.19474 5.20582 5.21649 5.13559 5.02837 7.69652 4.97601 4.96999 4.95815 5.02348 4.94989
all-meshes-CVIU11-pattern4-target169 0.0228961 0.111298 0.143572 0.0868258 122.518 13.2276 13.179 13.3004 13.3511 13.3264 122.565 14.0943 14.0701 13.9593 14.0573 14.15 124.779 13.8022 13.7759 13.7925 13.57 13.514 64.7988 13.4294 13.4125 13.3975 13.5332 13.2654
all-meshes-CVIU11-pattern4-target17 0.0109181 0.0276667 0.0396451 0.0471755 22.6836 6.75198 6.39886 6.34025 6.39197 6.44098 22.9439 6.79651 6.99082 6.95277 6.73378 6.71273 23.5952 6.78156 6.36154 6.62347 6.67647 6.51402 11.3545 6.33033 6.27344 6.50422 6.602 6.70404
all-meshes-CVIU11-pattern4-target170 0.00954246 0.0092289 0.0110722 0.0272705 8.17062 4.33654 4.37615 4.15019 4.39189 4.41589 9.83454 4.62629 4.82832 4.82613 4.94809 4.96779 9.61284 4.94519 4.73266 4.49035 5.05663 4.7198 6.46769 4.38112 4.70837 4.42481 4.86677 4.75952
all-meshes-CVIU11-pattern4-target171 0.0105322 0.0106878 0.0117902 0.03235 8.44466 4.44735 4.53679 4.46379 4.56401 4.5161 8.78032 4.90451 5.31388 5.02083 4.88086 4.75814 8.63175 4.74618 4.82669 4.67217 4.948 4.97738 5.92765 4.89368 4.43392 4.64857 4.58585 4.68222
all-meshes-CVIU11-pattern4-target172 0.00706897 0.00897739 0.00983939 0.0267532 6.82666 3.90885 4.08817 4.01426 3.89135 3.81427 7.97223 4.16605 4.21484 4.4816 4.28796 4.58783 7.21688 4.04253 4.34885 4.25073 4.13695 4.25209 5.16024 4.03878 4.1023 4.29397 3.95833 4.04963
all-meshes-CVIU11-pattern4-target173 0.0133638 0.0114793 0.0165428 0.030409 18.222 5.35369 5.59895 5.41045 5.3605 5.547 18.0786 5.77481 6.11682 5.81861 6.04029 5.99066 18.6823 5.89741 5.75846 5.85568 5.78578 5.65608 10.0864 5.6569 5.66849 5.69752 5.51358 5.60437
all-meshes-CVIU11-pattern4-target174 0.00658034 0.00752676 0.012717 0.0298971 6.44698 3.61802 3.72589 3.71311 3.72846 3.64908 7.3662 4.08586 4.07382 4.18717 4.39295 4.29305 6.53027 3.90527 3.89625 3.94973 4.0346 4.19178 5.16437 3.97835 4.03152 3.87536 4.03324 3.94029
all-meshes-CVIU11-pattern4-target175 0.00600259 0.00353711 0.00434985 0.0233542 3.22262 2.55524 2.63231 2.69561 2.75591 2.74663 3.54631 2.85738 2.9782 3.04447 3.00185 2.94592 3.3984 2.9493 2.99242 2.96385 2.99355 2.90755 2.97483 2.84882 2.84234 2.77407 2.77041 2.97073
all-meshes-CVIU11-pattern4-target176 0.0074276 0.00313838 0.00459425 0.0230794 2.87734 2.63159 2.79164 2.75235 2.62985 2.76825 3.29225 2.99059 2.88166 3.2135 3.09593 3.04287 3.41627 3.00568 3.00806 2.94744 2.89234 3.03921 3.00676 3.09744 2.94221 2.94478 2.96716 2.77801
all-meshes-CVIU11-pattern4-target177 0.00958249 0.00672488 0.00905931 0.0295552 7.48901 4.25218 4.14577 4.4275 4.09569 4.36904 7.8083 4.53549 4.77065 4.29762 4.64845 4.94288 7.66215 4.38748 4.57467 4.43733 4.48109 4.50003 5.25422 4.36248 4.38332 4.54241 4.35021 4.07661
all-meshes-CVIU11-pattern4-target178 0.00803166 0.0081374 0.0108773 0.0265568 7.51101 4.23598 4.02723 4.15209 4.18901 4.05911 7.98225 4.70339 4.60414 4.57982 4.37726 4.64501 7.9442 4.30172 4.32094 4.42597 4.34112 4.51175 5.98198 4.18098 4.10272 4.30189 4.18041 4.12245
all-meshes-CVIU11-pattern4-target179 0.00830346 0.0039684 0.0055258 0.0225094 5.05186 3.1366 3.1471 3.08559 3.10303 3.12486 5.60098 3.54292 3.46051 3.68323 3.66334 3.66333 5.34462 3.59694 3.90048 3.86934 3.48499 3.5458 4.30167 3.26973 3.47182 3.39832 3.45397 3.31798
all-meshes-CVIU11-pattern4-target18 0.0130865 0.0266388 0.0409018 0.0471128 23.3287 7.01265 6.70019 6.52904 6.53552 6.79389 24.0502 7.06807 7.06142 6.94909 7.28637 7.15777 23.0125 6.69568 6.86403 6.69974 6.7006 6.85713 11.6599 6.62453 6.72243 6.38838 6.43916 6.36315
